block_reason,cooldown_blocked,inst_id,last_exit_reason,last_trade_pnl,price,recovery_blocked,side,ts
cooldown после ATR-стопа ещё активен 729s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:31:40
cooldown после ATR-стопа ещё активен 87s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:31:44
cooldown после ATR-стопа ещё активен 714s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:31:55
cooldown после ATR-стопа ещё активен 71s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:31:59
cooldown после ATR-стопа ещё активен 686s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:32:23
cooldown после ATR-стопа ещё активен 43s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:32:28
cooldown после ATR-стопа ещё активен 668s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:32:41
cooldown после ATR-стопа ещё активен 25s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:32:45
cooldown после ATR-стопа ещё активен 653s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:32:57
cooldown после ATR-стопа ещё активен 10s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:33:01
cooldown после ATR-стопа ещё активен 637s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:33:12
cooldown после ATR-стопа ещё активен 620s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:33:30
cooldown после ATR-стопа ещё активен 602s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:33:48
cooldown после ATR-стопа ещё активен 586s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:34:03
cooldown после ATR-стопа ещё активен 571s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:34:18
cooldown после ATR-стопа ещё активен 555s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:34:35
cooldown после ATR-стопа ещё активен 537s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:34:52
cooldown после ATR-стопа ещё активен 522s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:35:07
cooldown после ATR-стопа ещё активен 428s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:36:41
cooldown после ATR-стопа ещё активен 343s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:38:06
cooldown после ATR-стопа ещё активен 1791s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:38:08
cooldown после ATR-стопа ещё активен 323s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:38:27
cooldown после ATR-стопа ещё активен 1771s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:38:28
cooldown после ATR-стопа ещё активен 307s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:38:43
cooldown после ATR-стопа ещё активен 1755s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:38:44
cooldown после ATR-стопа ещё активен 291s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:38:59
cooldown после ATR-стопа ещё активен 1739s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:39:00
cooldown после ATR-стопа ещё активен 276s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:39:13
cooldown после ATR-стопа ещё активен 1724s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:39:15
cooldown после ATR-стопа ещё активен 255s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:39:34
cooldown после ATR-стопа ещё активен 1704s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:39:36
cooldown после ATR-стопа ещё активен 240s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:39:50
cooldown после ATR-стопа ещё активен 1688s; цена отошла только на 0.00 ATR,True,COMP-USDT-SWAP,Ошибка: первичный стоп не подтверждён на бирже,0.0,19.23,True,short,2026-03-22 00:39:51
cooldown после ATR-стопа ещё активен 225s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:40:04
cooldown после ATR-стопа ещё активен 201s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:40:29
cooldown после ATR-стопа ещё активен 169s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:41:00
cooldown после ATR-стопа ещё активен 1786s; цена отошла только на 0.00 ATR,True,MASK-USDT-SWAP,ATR стоп 2.0N,0.0,0.4665,True,short,2026-03-22 00:41:04
cooldown после ATR-стопа ещё активен 155s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:41:14
cooldown после ATR-стопа ещё активен 1771s; цена отошла только на 0.00 ATR,True,MASK-USDT-SWAP,ATR стоп 2.0N,0.0,0.4665,True,short,2026-03-22 00:41:19
cooldown после ATR-стопа ещё активен 141s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:41:29
cooldown после ATR-стопа ещё активен 1755s; цена отошла только на 0.00 ATR,True,MASK-USDT-SWAP,ATR стоп 2.0N,0.0,0.4665,True,short,2026-03-22 00:41:34
cooldown после ATR-стопа ещё активен 123s; цена отошла только на 0.99 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.79,True,long,2026-03-22 00:41:46
cooldown после ATR-стопа ещё активен 1739s; цена отошла только на 0.00 ATR,True,MASK-USDT-SWAP,ATR стоп 2.0N,0.0,0.4665,True,short,2026-03-22 00:41:51
