action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,failures,force_rest,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,qty,reason,recovery,requested_stop,response,response_code,retry_due_ts,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.0003749999999999989,,,,,,,,,,0.0544,ATR,STOP_RECOVERY_OK,3433868371085840384,0.05387,,recovered,,,MINA-USDT-SWAP,,,,,,,,,,,96820.0,manage_cycle_reconcile,,,,,,long,,,0.05387,ATR,0.05387,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:07:47,
,,0.00051,,,1,,,,,,,0.0882,TURTLE,STOP_RECOVERY_START,3433849541647224832,0.0874,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,manage_cycle_reconcile,,,,,,long,,,0.08741,ATR,0.08741,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:07:48,
,,0.00051,,,,,,,,,,0.0882,TURTLE,STOP_RECOVERY_OK,3433849541647224832,0.0874,,recovered,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,manage_cycle_reconcile,,,,,,long,,,0.08741,ATR,0.08741,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:07:49,
,,3.049999999999996e-08,,,1,,,,,,,5.91e-06,TURTLE,STOP_RECOVERY_START,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,,,,,long,,,5.879e-06,ATR,5.879e-06,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:07:49,
,,3.049999999999996e-08,,,,,,,,,5.87e-06,,,STOP_NOOP_BYPASSED_FULL_COVER,3433868901883400192,5.87e-06,868.0,active,,,SHIB-USDT-SWAP,,,,,,,,,,1302.0,1302.0,manage_cycle_reconcile,,5.87e-06,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:07:50,
,,3.049999999999996e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433868901883400192,5.87e-06,,active,,False,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,,,5.87e-06,,,,long,active,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:07:51,
,,3.049999999999996e-08,,,,,,,,,,,,STOP_DEDUP_SKIPPED,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,5.87e-06,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:07:51,
,,3.049999999999996e-08,,,,,,,,,,5.91e-06,TURTLE,STOP_RECOVERY_OK,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,,,,,long,,,5.879e-06,ATR,5.879e-06,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:08:00,
,,0.0008449999999999971,,,1,,,,,,,0.1052,TURTLE,STOP_RECOVERY_START,3433869274975129600,0.10404,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,manage_cycle_reconcile,,,,,,long,,,0.10404000000000001,ATR,0.10404000000000001,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:08:00,
,,0.0008449999999999971,,,,,,,,,,0.1052,TURTLE,STOP_RECOVERY_OK,3433869274975129600,0.10404,,recovered,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,manage_cycle_reconcile,,,,,,long,,,0.10404000000000001,ATR,0.10404000000000001,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:08:02,
,,0.33880000000000016,,,1,,,,,,,11.174,TURTLE,STOP_RECOVERY_START,3433779553074761728,10.747,,active_confirmed,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,manage_cycle_reconcile,,,,,,long,,,10.7495,ATR,10.7495,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:08:02,
,,0.33880000000000016,,,,,,,,,,11.174,TURTLE,STOP_RECOVERY_OK,3433779553074761728,10.747,,recovered,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,manage_cycle_reconcile,,,,,,long,,,10.7495,ATR,10.7495,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:08:03,
,,0.017399999999999992,,,1,,,,,,,2.866,TURTLE,STOP_RECOVERY_START,3433869774130860032,2.845,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,manage_cycle_reconcile,,,,,,long,,,2.8451999999999997,ATR,2.8451999999999997,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:08:04,
,,0.017399999999999992,,,,,,,,,,2.866,TURTLE,STOP_RECOVERY_OK,3433869774130860032,2.845,,recovered,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,manage_cycle_reconcile,,,,,,long,,,2.8451999999999997,ATR,2.8451999999999997,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:08:05,
,,0.0008049999999999981,,,,,,,,,,0.0909,,STOP_HEALTH_CHECK,3433870480418099200,0.0898,,recovered,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,,,,,long,,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:08:06,
,,0.0008049999999999981,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433870480418099200,0.0898,,active_confirmed,,True,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,0.08989,,,,long,active_confirmed,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:08:08,
,,0.0008049999999999981,,,,,,,35,,,0.0909,,STOP_HEALTH_CONFIRMED,3433870480418099200,0.0898,,active_confirmed,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,,,,,long,,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:08:08,
,,0.09649999999999963,,,,,,,,,,18.16,,STOP_HEALTH_CHECK,3433870851999879168,18.01,,recovered,,,COMP-USDT-SWAP,,,,,,,,,,,2555.2,,,,,,,long,,,18.017000000000003,,,,20260330_050159_COMP-USDT-SWAP_long,2026-03-30 06:08:08,
,,0.09649999999999963,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433870851999879168,18.01,,active_confirmed,,True,COMP-USDT-SWAP,,,,,,,,,,,2555.2,,,18.017000000000003,,,,long,active_confirmed,,18.017000000000003,,,,20260330_050159_COMP-USDT-SWAP_long,2026-03-30 06:08:09,
,,0.09649999999999963,,,,,,,35,,,18.16,,STOP_HEALTH_CONFIRMED,3433870851999879168,18.01,,active_confirmed,,,COMP-USDT-SWAP,,,,,,,,,,,2555.2,,,,,,,long,,,18.017000000000003,,,,20260330_050159_COMP-USDT-SWAP_long,2026-03-30 06:08:09,
,,0.008419999999999995,,,,,,,,,,0.245,,STOP_HEALTH_CHECK,3433867827168497664,0.2459,,active,,,ETHW-USDT-SWAP,,,,,,,,,,,55056.0,,,,,,,short,,,0.18894,,,,20260330_020200_ETHW-USDT-SWAP_short,2026-03-30 06:08:43,
,,0.008419999999999995,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433867827168497664,0.2459,,active_confirmed,,True,ETHW-USDT-SWAP,,,,,,,,,,,55056.0,,,0.18894,,,,short,active_confirmed,,0.18894,,,,20260330_020200_ETHW-USDT-SWAP_short,2026-03-30 06:08:44,
,,0.008419999999999995,,,,,,,,,0.2459,,,STOP_NOOP_AMEND_SKIPPED,3433867827168497664,0.2459,,active_confirmed,,,ETHW-USDT-SWAP,,,,,,,,,,,55056.0,health_align,,0.2459,,,,short,,,0.18894,,,,20260330_020200_ETHW-USDT-SWAP_short,2026-03-30 06:08:44,
,,0.008419999999999995,,,,,,,121,,,0.245,,STOP_HEALTH_CONFIRMED,3433867827168497664,0.2459,,active,,,ETHW-USDT-SWAP,,,,,,,,,,,55056.0,,,,,,,short,,,0.18894,,,,20260330_020200_ETHW-USDT-SWAP_short,2026-03-30 06:08:50,
,,2.2650000000000015e-05,,,,,,,,,,0.003735,,STOP_HEALTH_CHECK,3433845651312824320,0.0037,,active_confirmed,,,ZIL-USDT-SWAP,,,,,,,,,,,28884.0,,,,,,,long,,,0.0037004,,,,20260330_033006_ZIL-USDT-SWAP_long,2026-03-30 06:08:50,
,,2.2650000000000015e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433845651312824320,0.0037,,active_confirmed,,True,ZIL-USDT-SWAP,,,,,,,,,,,28884.0,,,0.0037004,,,,long,active_confirmed,,0.0037004,,,,20260330_033006_ZIL-USDT-SWAP_long,2026-03-30 06:08:51,
,,2.2650000000000015e-05,,,,,,,81,,,0.003735,,STOP_HEALTH_CONFIRMED,3433845651312824320,0.0037,,active_confirmed,,,ZIL-USDT-SWAP,,,,,,,,,,,28884.0,,,,,,,long,,,0.0037004,,,,20260330_033006_ZIL-USDT-SWAP_long,2026-03-30 06:08:51,
,,0.0003749999999999989,,,,,,,,,,0.05434,,STOP_HEALTH_CHECK,3433868371085840384,0.05387,,recovered,,,MINA-USDT-SWAP,,,,,,,,,,,96820.0,,,,,,,long,,,0.05387,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:08:52,
,,0.0003749999999999989,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433868371085840384,0.05387,,active_confirmed,,True,MINA-USDT-SWAP,,,,,,,,,,,96820.0,,,0.05387,,,,long,active_confirmed,,0.05387,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:08:53,
,,0.0003749999999999989,,,,,,,81,,,0.05434,,STOP_HEALTH_CONFIRMED,3433868371085840384,0.05387,,active_confirmed,,,MINA-USDT-SWAP,,,,,,,,,,,96820.0,,,,,,,long,,,0.05387,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:08:53,
,,0.004195000000000004,,,,,,,,,,0.4672,,STOP_HEALTH_CHECK,3433808111050510336,0.4618,,active_confirmed,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,,,,,long,,,0.46186,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 06:08:53,
,,0.004195000000000004,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433808111050510336,0.4618,,active_confirmed,,True,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,0.46186,,,,long,active_confirmed,,0.46186,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 06:08:54,
,,0.004195000000000004,,,,,,,81,,,0.4672,,STOP_HEALTH_CONFIRMED,3433808111050510336,0.4618,,active_confirmed,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,,,,,long,,,0.46186,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 06:08:54,
,,0.00051,,,,,,,,,,0.0882,,STOP_HEALTH_CHECK,3433849541647224832,0.0874,,recovered,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,,,,,,,long,,,0.08741,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:08:55,
,,0.00051,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433849541647224832,0.0874,,active_confirmed,,True,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,,,0.08741,,,,long,active_confirmed,,0.08741,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:08:56,
,,0.00051,,,,,,,80,,,0.0882,,STOP_HEALTH_CONFIRMED,3433849541647224832,0.0874,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,,,,,,,long,,,0.08741,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:08:56,
,,3.049999999999996e-08,,,,,,,,,,5.92e-06,,STOP_HEALTH_CHECK,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,,,,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:08:57,
,,3.049999999999996e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433868901883400192,5.87e-06,,active_confirmed,,True,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,,,5.879e-06,,,,long,active_confirmed,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:08:58,
,,3.049999999999996e-08,,,,,,,,,5.87e-06,,,STOP_NOOP_AMEND_SKIPPED,3433868901883400192,5.87e-06,,active_confirmed,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,health_align,,5.87e-06,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:08:58,
,,3.049999999999996e-08,,,,,,,81,,,5.92e-06,,STOP_HEALTH_CONFIRMED,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,,,,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:09:03,
,,0.0008449999999999971,,,,,,,,,,0.105,,STOP_HEALTH_CHECK,3433869274975129600,0.10404,,recovered,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,,,,,,,long,,,0.10404000000000001,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:09:03,
,,0.0008449999999999971,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433869274975129600,0.10404,,active_confirmed,,True,OP-USDT-SWAP,,,,,,,,,,,72600.0,,,0.10404000000000001,,,,long,active_confirmed,,0.10404000000000001,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:09:04,
,,0.0008449999999999971,,,,,,,82,,,0.105,,STOP_HEALTH_CONFIRMED,3433869274975129600,0.10404,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,,,,,,,long,,,0.10404000000000001,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:09:04,
,,0.33880000000000016,,,,,,,,,,11.175,,STOP_HEALTH_CHECK,3433779553074761728,10.747,,recovered,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,,,,,,,long,,,10.7495,,,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:09:04,
,,0.33880000000000016,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433779553074761728,10.747,,active_confirmed,,True,AVAX-USDT-SWAP,,,,,,,,,,,615.6,,,10.7495,,,,long,active_confirmed,,10.7495,,,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:09:05,
,,0.33880000000000016,,,,,,,70,,,11.175,,STOP_HEALTH_CONFIRMED,3433779553074761728,10.747,,active_confirmed,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,,,,,,,long,,,10.7495,,,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:09:05,
,,0.00013700000000000005,,,,,,,,,,0.00663,,STOP_HEALTH_CHECK,3433808732243709952,0.00691,,active_confirmed,,,GMT-USDT-SWAP,,,,,,,,,,,7545.0,,,,,,,short,,,0.006908,,,,20260330_041326_GMT-USDT-SWAP_short,2026-03-30 06:09:05,
,,0.00013700000000000005,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433808732243709952,0.00691,,active_confirmed,,True,GMT-USDT-SWAP,,,,,,,,,,,7545.0,,,0.006908,,,,short,active_confirmed,,0.006908,,,,20260330_041326_GMT-USDT-SWAP_short,2026-03-30 06:09:07,
,,0.00013700000000000005,,,,,,,61,,,0.00663,,STOP_HEALTH_CONFIRMED,3433808732243709952,0.00691,,active_confirmed,,,GMT-USDT-SWAP,,,,,,,,,,,7545.0,,,,,,,short,,,0.006908,,,,20260330_041326_GMT-USDT-SWAP_short,2026-03-30 06:09:07,
,,0.017399999999999992,,,,,,,,,,2.863,,STOP_HEALTH_CHECK,3433869774130860032,2.845,,recovered,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,,,,,,,long,,,2.8451999999999997,,,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:09:07,
,,0.017399999999999992,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433869774130860032,2.845,,active_confirmed,,True,INJ-USDT-SWAP,,,,,,,,,,,26163.0,,,2.8451999999999997,,,,long,active_confirmed,,2.8451999999999997,,,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:09:08,
,,0.017399999999999992,,,,,,,52,,,2.863,,STOP_HEALTH_CONFIRMED,3433869774130860032,2.845,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,,,,,,,long,,,2.8451999999999997,,,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:09:08,
,,0.0011699999999999987,,,,,,,,,,0.075,,STOP_HEALTH_CHECK,3433809365482950656,0.0735,,active_confirmed,,,CELO-USDT-SWAP,,,,,,,,,,,66328.0,,,,,,,long,,,0.073574480159212,,,,20260330_043027_CELO-USDT-SWAP_long,2026-03-30 06:09:08,
,,0.0011699999999999987,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433809365482950656,0.0735,,active_confirmed,,True,CELO-USDT-SWAP,,,,,,,,,,,66328.0,,,0.073574480159212,,,,long,active_confirmed,,0.073574480159212,,,,20260330_043027_CELO-USDT-SWAP_long,2026-03-30 06:09:09,
,,0.0011699999999999987,,,,,,,51,,,0.075,,STOP_HEALTH_CONFIRMED,3433809365482950656,0.0735,,active_confirmed,,,CELO-USDT-SWAP,,,,,,,,,,,66328.0,,,,,,,long,,,0.073574480159212,,,,20260330_043027_CELO-USDT-SWAP_long,2026-03-30 06:09:09,
,,0.022299999999999674,,,,,,,,,,4.457,,STOP_HEALTH_CHECK,3433870187152363520,4.418,,active_confirmed,,,AUCTION-USDT-SWAP,,,,,,,,,,,5520.1,,,,,,,long,,,4.418400000000001,,,,20260330_043318_AUCTION-USDT-SWAP_long,2026-03-30 06:09:09,
,,0.022299999999999674,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433870187152363520,4.418,,active_confirmed,,True,AUCTION-USDT-SWAP,,,,,,,,,,,5520.1,,,4.418400000000001,,,,long,active_confirmed,,4.418400000000001,,,,20260330_043318_AUCTION-USDT-SWAP_long,2026-03-30 06:09:10,
,,0.022299999999999674,,,,,,,50,,,4.457,,STOP_HEALTH_CONFIRMED,3433870187152363520,4.418,,active_confirmed,,,AUCTION-USDT-SWAP,,,,,,,,,,,5520.1,,,,,,,long,,,4.418400000000001,,,,20260330_043318_AUCTION-USDT-SWAP_long,2026-03-30 06:09:10,
,,0.0008049999999999981,,,1,,,,,,,0.0909,ATR,STOP_RECOVERY_START,3433870480418099200,0.0898,,active_confirmed,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,manage_cycle_reconcile,,,,,,long,,,0.08989,ATR,0.08989,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:09:10,
,,0.0008049999999999981,,,,,,,,,,0.0909,ATR,STOP_RECOVERY_OK,3433870480418099200,0.0898,,recovered,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,manage_cycle_reconcile,,,,,,long,,,0.08989,ATR,0.08989,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:09:11,
,,0.09649999999999963,,,1,,,,,,,18.17,ATR,STOP_RECOVERY_START,3433870851999879168,18.01,,active_confirmed,,,COMP-USDT-SWAP,,,,,,,,,,,2555.2,manage_cycle_reconcile,,,,,,long,,,18.017000000000003,ATR,18.017000000000003,,20260330_050159_COMP-USDT-SWAP_long,2026-03-30 06:09:11,
,,0.09649999999999963,,,,,,,,,,18.17,ATR,STOP_RECOVERY_OK,3433870851999879168,18.01,,recovered,,,COMP-USDT-SWAP,,,,,,,,,,,2555.2,manage_cycle_reconcile,,,,,,long,,,18.017000000000003,ATR,18.017000000000003,,20260330_050159_COMP-USDT-SWAP_long,2026-03-30 06:09:12,
,,2.905000000000007,,,,,,,,,,615.2,,STOP_HEALTH_CHECK,3433871990602420224,594.5,,active_confirmed,,,BNB-USDT-SWAP,,,,,,,,,,,350.0,,,,,,,long,,,594.5,,,,20260330_060240_BNB-USDT-SWAP_long,2026-03-30 06:09:12,
,,2.905000000000007,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433871990602420224,594.5,,active_confirmed,,True,BNB-USDT-SWAP,,,,,,,,,,,350.0,,,594.5,,,,long,active_confirmed,,594.5,,,,20260330_060240_BNB-USDT-SWAP_long,2026-03-30 06:09:13,
,,2.905000000000007,,,,,,,5,,,615.2,,STOP_HEALTH_CONFIRMED,3433871990602420224,594.5,,active_confirmed,,,BNB-USDT-SWAP,,,,,,,,,,,350.0,,,,,,,long,,,594.5,,,,20260330_060240_BNB-USDT-SWAP_long,2026-03-30 06:09:13,
,,0.03584999999999998,,,,,,,,,,4.181,,STOP_HEALTH_CHECK,3433872128645353472,4.004,,active_confirmed,,,KSM-USDT-SWAP,,,,,,,,,,,5172.0,,,,,,,long,,,4.004,,,,20260330_060244_KSM-USDT-SWAP_long,2026-03-30 06:09:13,
,,0.03584999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433872128645353472,4.004,,active_confirmed,,True,KSM-USDT-SWAP,,,,,,,,,,,5172.0,,,4.004,,,,long,active_confirmed,,4.004,,,,20260330_060244_KSM-USDT-SWAP_long,2026-03-30 06:09:15,
,,0.03584999999999998,,,,,,,5,,,4.181,,STOP_HEALTH_CONFIRMED,3433872128645353472,4.004,,active_confirmed,,,KSM-USDT-SWAP,,,,,,,,,,,5172.0,,,,,,,long,,,4.004,,,,20260330_060244_KSM-USDT-SWAP_long,2026-03-30 06:09:15,
,,0.0003749999999999989,,,1,,,,,,,0.0544,ATR,STOP_RECOVERY_START,3433868371085840384,0.05387,,active_confirmed,,,MINA-USDT-SWAP,,,,,,,,,,,96820.0,manage_cycle_reconcile,,,,,,long,,,0.05387,ATR,0.05387,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:09:46,
,,0.0003749999999999989,,,,,,,,,,0.0544,ATR,STOP_RECOVERY_OK,3433868371085840384,0.05387,,recovered,,,MINA-USDT-SWAP,,,,,,,,,,,96820.0,manage_cycle_reconcile,,,,,,long,,,0.05387,ATR,0.05387,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 06:09:47,
,,0.00051,,,1,,,,,,,0.0882,TURTLE,STOP_RECOVERY_START,3433849541647224832,0.0874,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,manage_cycle_reconcile,,,,,,long,,,0.08741,ATR,0.08741,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:09:48,
,,0.00051,,,,,,,,,,0.0882,TURTLE,STOP_RECOVERY_OK,3433849541647224832,0.0874,,recovered,,,1INCH-USDT-SWAP,,,,,,,,,,,117420.0,manage_cycle_reconcile,,,,,,long,,,0.08741,ATR,0.08741,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 06:09:49,
,,3.049999999999996e-08,,,1,,,,,,,5.91e-06,TURTLE,STOP_RECOVERY_START,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,,,,,long,,,5.879e-06,ATR,5.879e-06,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:09:50,
,,3.049999999999996e-08,,,,,,,,,5.87e-06,,,STOP_NOOP_BYPASSED_FULL_COVER,3433868901883400192,5.87e-06,868.0,active,,,SHIB-USDT-SWAP,,,,,,,,,,1302.0,1302.0,manage_cycle_reconcile,,5.87e-06,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:09:51,
,,3.049999999999996e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433868901883400192,5.87e-06,,active,,False,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,,,5.87e-06,,,,long,active,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:09:52,
,,3.049999999999996e-08,,,,,,,,,,,,STOP_DEDUP_SKIPPED,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,5.87e-06,,,,long,,,5.879e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:09:52,
,,3.049999999999996e-08,,,,,,,,,,5.91e-06,TURTLE,STOP_RECOVERY_OK,3433868901883400192,5.87e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,1302.0,manage_cycle_reconcile,,,,,,long,,,5.879e-06,ATR,5.879e-06,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 06:10:01,
,,0.0008449999999999971,,,1,,,,,,,0.1052,TURTLE,STOP_RECOVERY_START,3433869274975129600,0.10404,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,manage_cycle_reconcile,,,,,,long,,,0.10404000000000001,ATR,0.10404000000000001,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:10:01,
,,0.0008449999999999971,,,,,,,,,,0.1052,TURTLE,STOP_RECOVERY_OK,3433869274975129600,0.10404,,recovered,,,OP-USDT-SWAP,,,,,,,,,,,72600.0,manage_cycle_reconcile,,,,,,long,,,0.10404000000000001,ATR,0.10404000000000001,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 06:10:02,
,,0.33880000000000016,,,1,,,,,,,11.174,TURTLE,STOP_RECOVERY_START,3433779553074761728,10.747,,active_confirmed,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,manage_cycle_reconcile,,,,,,long,,,10.7495,ATR,10.7495,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:10:03,
,,0.33880000000000016,,,,,,,,,,11.174,TURTLE,STOP_RECOVERY_OK,3433779553074761728,10.747,,recovered,,,AVAX-USDT-SWAP,,,,,,,,,,,615.6,manage_cycle_reconcile,,,,,,long,,,10.7495,ATR,10.7495,,20260330_035410_AVAX-USDT-SWAP_long,2026-03-30 06:10:04,
,,0.017399999999999992,,,1,,,,,,,2.866,TURTLE,STOP_RECOVERY_START,3433869774130860032,2.845,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,manage_cycle_reconcile,,,,,,long,,,2.8451999999999997,ATR,2.8451999999999997,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:10:05,
,,0.017399999999999992,,,,,,,,,,2.866,TURTLE,STOP_RECOVERY_OK,3433869774130860032,2.845,,recovered,,,INJ-USDT-SWAP,,,,,,,,,,,26163.0,manage_cycle_reconcile,,,,,,long,,,2.8451999999999997,ATR,2.8451999999999997,,20260330_043023_INJ-USDT-SWAP_long,2026-03-30 06:10:06,
,,0.0008049999999999981,,,,,,,,,,0.0908,,STOP_HEALTH_CHECK,3433870480418099200,0.0898,,recovered,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,,,,,long,,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:10:07,
,,0.0008049999999999981,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433870480418099200,0.0898,,active_confirmed,,True,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,0.08989,,,,long,active_confirmed,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:10:08,
,,0.0008049999999999981,,,,,,,36,,,0.0908,,STOP_HEALTH_CONFIRMED,3433870480418099200,0.0898,,active_confirmed,,,ARB-USDT-SWAP,,,,,,,,,,,5112.8,,,,,,,long,,,0.08989,,,,20260330_050155_ARB-USDT-SWAP_long,2026-03-30 06:10:08,
