breakout_id,cooldown_blocked,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,long,5m,2026-03-29 13:47:47
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,short,5m,2026-03-29 13:47:47
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6595,False,,,,False,,long,5m,2026-03-29 13:47:57
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6595,False,,,,False,,short,5m,2026-03-29 13:47:57
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.391,False,,,,False,,long,5m,2026-03-29 13:48:00
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.391,False,,,,False,,short,5m,2026-03-29 13:48:00
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:48:03
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:48:03
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,long,5m,2026-03-29 13:48:06
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,short,5m,2026-03-29 13:48:06
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05607,False,,,,False,,long,5m,2026-03-29 13:48:18
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05607,False,,,,False,,short,5m,2026-03-29 13:48:18
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04021,False,,,,False,,long,5m,2026-03-29 13:48:19
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04021,False,,,,False,,short,5m,2026-03-29 13:48:19
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,long,5m,2026-03-29 13:48:24
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,short,5m,2026-03-29 13:48:24
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,long,5m,2026-03-29 13:48:25
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,short,5m,2026-03-29 13:48:25
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:48:31
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:48:31
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1995.15,False,,,,False,,long,5m,2026-03-29 13:48:33
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1995.15,False,,,,False,,short,5m,2026-03-29 13:48:33
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,long,5m,2026-03-29 13:48:54
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,short,5m,2026-03-29 13:48:54
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:48:57
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:48:57
,False,1346,reentry_check,True,ok,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,False,0,long,5m,2026-03-29 13:49:00
,True,1346,reentry_check,False,cooldown после ATR-стопа ещё активен 1346s; цена отошла только на 0.26 ATR,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,True,0,short,5m,2026-03-29 13:49:00
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,long,5m,2026-03-29 13:49:14
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,short,5m,2026-03-29 13:49:14
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,long,5m,2026-03-29 13:49:24
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,short,5m,2026-03-29 13:49:24
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.1,False,,,,False,,long,5m,2026-03-29 13:49:30
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.1,False,,,,False,,short,5m,2026-03-29 13:49:30
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16713,False,,,,False,,long,5m,2026-03-29 13:49:45
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16713,False,,,,False,,short,5m,2026-03-29 13:49:45
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3321,False,,,,False,,long,5m,2026-03-29 13:49:48
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3321,False,,,,False,,short,5m,2026-03-29 13:49:48
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2407.8,False,,,,False,,long,5m,2026-03-29 13:49:52
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2407.8,False,,,,False,,short,5m,2026-03-29 13:49:52
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,long,5m,2026-03-29 13:49:54
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,short,5m,2026-03-29 13:49:54
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.75,False,,,,False,,long,5m,2026-03-29 13:50:49
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.75,False,,,,False,,short,5m,2026-03-29 13:50:49
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,long,5m,2026-03-29 13:50:50
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,short,5m,2026-03-29 13:50:50
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6596,False,,,,False,,long,5m,2026-03-29 13:50:59
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6596,False,,,,False,,short,5m,2026-03-29 13:50:59
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:51:04
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:51:04
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05608,False,,,,False,,long,5m,2026-03-29 13:51:20
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05608,False,,,,False,,short,5m,2026-03-29 13:51:20
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04019,False,,,,False,,long,5m,2026-03-29 13:51:21
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04019,False,,,,False,,short,5m,2026-03-29 13:51:21
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,long,5m,2026-03-29 13:51:27
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,short,5m,2026-03-29 13:51:27
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,long,5m,2026-03-29 13:51:28
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,short,5m,2026-03-29 13:51:28
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:51:34
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:51:34
,False,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.807,False,,,,False,,long,5m,2026-03-29 13:51:53
,False,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.807,False,,,,False,,short,5m,2026-03-29 13:51:53
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,long,5m,2026-03-29 13:51:56
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,short,5m,2026-03-29 13:51:56
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:52:00
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:52:00
,False,1164,reentry_check,True,ok,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,False,0,long,5m,2026-03-29 13:52:02
,True,1164,reentry_check,False,cooldown после ATR-стопа ещё активен 1164s; цена отошла только на 0.26 ATR,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,True,0,short,5m,2026-03-29 13:52:02
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,long,5m,2026-03-29 13:52:26
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,short,5m,2026-03-29 13:52:26
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16695,False,,,,False,,long,5m,2026-03-29 13:52:46
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16695,False,,,,False,,short,5m,2026-03-29 13:52:46
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,long,5m,2026-03-29 13:52:49
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,short,5m,2026-03-29 13:52:49
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2404.0,False,,,,False,,long,5m,2026-03-29 13:52:52
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2404.0,False,,,,False,,short,5m,2026-03-29 13:52:52
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,long,5m,2026-03-29 13:53:30
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,short,5m,2026-03-29 13:53:30
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.393,False,,,,False,,long,5m,2026-03-29 13:53:42
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.393,False,,,,False,,short,5m,2026-03-29 13:53:42
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:53:45
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:53:45
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05608,False,,,,False,,long,5m,2026-03-29 13:54:01
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05608,False,,,,False,,short,5m,2026-03-29 13:54:01
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04019,False,,,,False,,long,5m,2026-03-29 13:54:03
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04019,False,,,,False,,short,5m,2026-03-29 13:54:03
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,long,5m,2026-03-29 13:54:07
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2095,False,,,,False,,short,5m,2026-03-29 13:54:07
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,long,5m,2026-03-29 13:54:08
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,short,5m,2026-03-29 13:54:08
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:54:14
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:54:14
,False,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.807,False,,,,False,,long,5m,2026-03-29 13:54:33
,False,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.807,False,,,,False,,short,5m,2026-03-29 13:54:33
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,long,5m,2026-03-29 13:54:37
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,short,5m,2026-03-29 13:54:37
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:54:40
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:54:40
,False,1003,reentry_check,True,ok,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,False,0,long,5m,2026-03-29 13:54:43
,True,1003,reentry_check,False,cooldown после ATR-стопа ещё активен 1003s; цена отошла только на 0.26 ATR,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,True,0,short,5m,2026-03-29 13:54:43
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.18,False,,,,False,,long,5m,2026-03-29 13:55:12
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.18,False,,,,False,,short,5m,2026-03-29 13:55:12
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16697,False,,,,False,,long,5m,2026-03-29 13:55:29
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16697,False,,,,False,,short,5m,2026-03-29 13:55:29
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3336,False,,,,False,,long,5m,2026-03-29 13:55:32
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3336,False,,,,False,,short,5m,2026-03-29 13:55:32
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2410.4,False,,,,False,,long,5m,2026-03-29 13:55:36
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2410.4,False,,,,False,,short,5m,2026-03-29 13:55:36
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.86,False,,,,False,,long,5m,2026-03-29 13:56:10
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.86,False,,,,False,,short,5m,2026-03-29 13:56:10
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,long,5m,2026-03-29 13:56:12
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,short,5m,2026-03-29 13:56:12
,,,reentry_check,True,scan,ACT-USDT-SWAP,,,0.01193,False,0.0,,,,,scan,5m,2026-03-29 13:56:12
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.395,False,,,,False,,long,5m,2026-03-29 13:56:26
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.395,False,,,,False,,short,5m,2026-03-29 13:56:26
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:56:29
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:56:29
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05611,False,,,,False,,long,5m,2026-03-29 13:56:44
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05611,False,,,,False,,short,5m,2026-03-29 13:56:44
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04025,False,,,,False,,long,5m,2026-03-29 13:56:45
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04025,False,,,,False,,short,5m,2026-03-29 13:56:45
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2093,False,,,,False,,long,5m,2026-03-29 13:56:50
,False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2093,False,,,,False,,short,5m,2026-03-29 13:56:50
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,long,5m,2026-03-29 13:56:52
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,short,5m,2026-03-29 13:56:52
,False,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0902,False,,,,False,,long,5m,2026-03-29 13:56:55
,False,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0902,False,,,,False,,short,5m,2026-03-29 13:56:55
,,,reentry_check,True,scan,ENA-USDT-SWAP,,,0.0902,False,0.0,,,,,scan,5m,2026-03-29 13:56:55
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:56:58
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:56:58
