cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
False,reentry_check,True,ok,BCH-USDT-SWAP,477.1,False,,False,long,5m,2026-03-23 20:44:42
False,reentry_check,True,ok,BCH-USDT-SWAP,477.1,False,,False,short,5m,2026-03-23 20:44:42
False,reentry_check,True,ok,BTC-USDT-SWAP,70986.9,False,,False,long,5m,2026-03-23 20:44:49
False,reentry_check,True,ok,BTC-USDT-SWAP,70986.9,False,,False,short,5m,2026-03-23 20:44:49
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2193,False,,False,long,5m,2026-03-23 20:45:00
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2193,False,,False,short,5m,2026-03-23 20:45:00
,reentry_check,True,scan,CRV-USDT-SWAP,0.2193,False,0.0,,scan,5m,2026-03-23 20:45:00
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.09485,False,,False,long,5m,2026-03-23 20:45:01
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.09485,False,,False,short,5m,2026-03-23 20:45:01
,reentry_check,True,scan,DOGE-USDT-SWAP,0.09485,False,0.0,,scan,5m,2026-03-23 20:45:01
False,reentry_check,True,ok,ETC-USDT-SWAP,8.46,False,,False,long,5m,2026-03-23 20:45:06
False,reentry_check,True,ok,ETC-USDT-SWAP,8.46,False,,False,short,5m,2026-03-23 20:45:06
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.2828,False,,False,long,5m,2026-03-23 20:45:09
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.2828,False,,False,short,5m,2026-03-23 20:45:09
False,reentry_check,True,ok,FIL-USDT-SWAP,0.909,False,,False,long,5m,2026-03-23 20:45:11
False,reentry_check,True,ok,FIL-USDT-SWAP,0.909,False,,False,short,5m,2026-03-23 20:45:11
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01057,False,,False,long,5m,2026-03-23 20:45:13
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01057,False,,False,short,5m,2026-03-23 20:45:13
False,reentry_check,True,ok,ICP-USDT-SWAP,2.398,False,,False,long,5m,2026-03-23 20:45:19
False,reentry_check,True,ok,ICP-USDT-SWAP,2.398,False,,False,short,5m,2026-03-23 20:45:19
False,reentry_check,True,ok,JUP-USDT-SWAP,0.1543,False,,False,long,5m,2026-03-23 20:45:23
False,reentry_check,True,ok,JUP-USDT-SWAP,0.1543,False,,False,short,5m,2026-03-23 20:45:23
False,reentry_check,True,ok,LDO-USDT-SWAP,0.2904,False,,False,long,5m,2026-03-23 20:45:27
False,reentry_check,True,ok,LDO-USDT-SWAP,0.2904,False,,False,short,5m,2026-03-23 20:45:27
False,reentry_check,True,ok,LIT-USDT-SWAP,0.946,False,,False,long,5m,2026-03-23 20:45:30
False,reentry_check,True,ok,LIT-USDT-SWAP,0.946,False,,False,short,5m,2026-03-23 20:45:30
False,reentry_check,True,ok,LPT-USDT-SWAP,2.204,False,,False,long,5m,2026-03-23 20:45:32
False,reentry_check,True,ok,LPT-USDT-SWAP,2.204,False,,False,short,5m,2026-03-23 20:45:32
False,reentry_check,True,ok,MASK-USDT-SWAP,0.4543,False,,False,long,5m,2026-03-23 20:45:39
False,reentry_check,True,ok,MASK-USDT-SWAP,0.4543,False,,False,short,5m,2026-03-23 20:45:39
False,reentry_check,True,ok,MET-USDT-SWAP,0.1412,False,,False,long,5m,2026-03-23 20:45:40
False,reentry_check,True,ok,MET-USDT-SWAP,0.1412,False,,False,short,5m,2026-03-23 20:45:40
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.2992,False,,False,long,5m,2026-03-23 20:45:45
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.2992,False,,False,short,5m,2026-03-23 20:45:45
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,long,5m,2026-03-23 20:45:46
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,short,5m,2026-03-23 20:45:46
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,long,5m,2026-03-23 20:45:52
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,short,5m,2026-03-23 20:45:52
False,reentry_check,True,ok,SUI-USDT-SWAP,0.9595,False,,False,long,5m,2026-03-23 20:46:05
False,reentry_check,True,ok,SUI-USDT-SWAP,0.9595,False,,False,short,5m,2026-03-23 20:46:05
False,reentry_check,True,ok,XAG-USDT-SWAP,69.51,False,,False,long,5m,2026-03-23 20:46:15
False,reentry_check,True,ok,XAG-USDT-SWAP,69.51,False,,False,short,5m,2026-03-23 20:46:15
False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3886,False,,False,long,5m,2026-03-23 20:46:22
False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3886,False,,False,short,5m,2026-03-23 20:46:22
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0384,False,,False,long,5m,2026-03-23 20:46:26
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0384,False,,False,short,5m,2026-03-23 20:46:26
False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0938,False,,False,long,5m,2026-03-23 20:46:52
False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0938,False,,False,short,5m,2026-03-23 20:46:52
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0875,False,,False,long,5m,2026-03-23 20:47:01
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0875,False,,False,short,5m,2026-03-23 20:47:01
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0945,False,,False,long,5m,2026-03-23 20:47:02
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0945,False,,False,short,5m,2026-03-23 20:47:02
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6636,False,,False,long,5m,2026-03-23 20:47:04
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6636,False,,False,short,5m,2026-03-23 20:47:04
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.831,False,,False,long,5m,2026-03-23 20:47:05
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.831,False,,False,short,5m,2026-03-23 20:47:05
False,reentry_check,True,ok,AXS-USDT-SWAP,1.0491,False,,False,long,5m,2026-03-23 20:47:05
False,reentry_check,True,ok,AXS-USDT-SWAP,1.0491,False,,False,short,5m,2026-03-23 20:47:05
