time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-25 06:06:24,ADD,LIT-USDT-SWAP,short,246.0,0.9955,0.0032499999999999864,0.9994999999999999,Turtle 20,Добор до 3 юнитов
2026-03-25 06:16:13,ADD,DOT-USDT-SWAP,short,1691.9,1.399,0.0019499999999999739,1.3959,Turtle 20,Добор до 2 юнитов
2026-03-25 06:16:32,ADD,AUCTION-USDT-SWAP,short,5283.3,4.715490318550906,0.005450000000000043,4.7205,Turtle 20,Добор до 2 юнитов
2026-03-25 06:19:19,OPEN,ICP-USDT-SWAP,short,96722.3,2.377,0.0033999999999999586,2.3838,Turtle 55,Первичный вход
2026-03-25 06:19:24,OPEN,1INCH-USDT-SWAP,short,24235.0,0.0942,6.0000000000000334e-05,0.09432,Turtle 55,Первичный вход
2026-03-25 06:19:28,OPEN,ARB-USDT-SWAP,short,2321.2,0.0972,0.00014000000000000123,0.09748,Turtle 20,Первичный вход
2026-03-25 06:20:23,ADD,LIT-USDT-SWAP,short,246.0,0.995,0.0031499999999999918,0.9973,Turtle 20,Добор до 4 юнитов
2026-03-25 06:20:37,ADD,ICP-USDT-SWAP,short,96722.3,2.375043336438443,0.0034999999999999697,2.3838,Turtle 55,Добор до 2 юнитов
2026-03-25 06:21:38,CLOSE,1INCH-USDT-SWAP,short,24235.0,0.0943,5.5000000000000185e-05,0.09432,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 06:24:04,OPEN,LRC-USDT-SWAP,short,4000.0,0.02411,6.850000000000016e-05,0.024247,Turtle 55,Первичный вход
2026-03-25 06:24:44,ADD,DOT-USDT-SWAP,short,1691.9,1.3946041432708802,0.002049999999999974,1.3951,Turtle 20,Добор до 3 юнитов
2026-03-25 06:28:39,ADD,DOT-USDT-SWAP,short,1691.9,1.3934070768563958,0.0018999999999999794,1.402,Turtle 20,Добор до 4 юнитов
2026-03-25 06:29:51,CLOSE,ARB-USDT-SWAP,short,2321.2,0.0975,0.00012500000000000082,0.09745,Turtle 20,SYNC confirmed close after protective exit: market_already_crossed_stop
2026-03-25 06:29:53,CLOSE,LRC-USDT-SWAP,short,4000.0,0.02424,7.100000000000024e-05,0.024247,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 06:32:14,OPEN,CRV-USDT-SWAP,long,9712.0,0.2291,0.00032499999999999614,0.22845000000000001,Turtle 20,Первичный вход
2026-03-25 06:33:30,CLOSE,ICP-USDT-SWAP,short,193444.6,2.386,0.003349999999999964,2.3817,Turtle 55,Синхронизация: позиция отсутствует на бирже
2026-03-25 06:40:45,CLOSE,AVAX-USDT-SWAP,short,998.4,9.598,0.011249999999999805,9.598,Turtle 20,Канальный выход 10 свечей
2026-03-25 06:41:14,ADD,CRV-USDT-SWAP,long,9712.0,0.2292,0.00037999999999999563,0.22874000000000003,Turtle 20,Добор до 2 юнитов
2026-03-25 06:54:52,CLOSE,LIT-USDT-SWAP,short,984.0,0.995,0.002649999999999997,0.995,Turtle 20,Канальный выход 10 свечей
2026-03-25 06:57:45,OPEN,NEO-USDT-SWAP,short,843.0,2.789,0.0032499999999999972,2.7955,Turtle 55,Первичный вход
2026-03-25 06:58:34,ADD,CRV-USDT-SWAP,long,9712.0,0.2294,0.0004249999999999948,0.23115000000000002,Turtle 20,Добор до 3 юнитов
2026-03-25 07:01:57,ADD,CRV-USDT-SWAP,long,9712.0,0.2302666666666667,0.00042499999999999624,0.23115000000000002,Turtle 20,Добор до 4 юнитов
2026-03-25 07:05:17,ADD,NEO-USDT-SWAP,short,843.0,2.782,0.003400000000000003,2.7858,Turtle 55,Добор до 2 юнитов
2026-03-25 07:12:20,ADD,NEO-USDT-SWAP,short,843.0,2.779,0.003550000000000009,2.7830999999999997,Turtle 55,Добор до 3 юнитов
2026-03-25 07:15:35,CLOSE,XTZ-USDT-SWAP,short,24572.0,0.3955,0.0003600000000000103,0.3955,Turtle 20,Канальный выход 10 свечей
2026-03-25 07:16:11,ADD,NEO-USDT-SWAP,short,843.0,2.7776666666666667,0.0032999999999999917,2.7826,Turtle 55,Добор до 4 юнитов
2026-03-25 07:19:00,OPEN,BCH-USDT-SWAP,long,48.12,479.0,0.380000000000004,478.24,Turtle 55,Первичный вход
2026-03-25 07:19:45,ADD,BCH-USDT-SWAP,long,48.12,479.1,0.380000000000004,478.24,Turtle 55,Добор до 2 юнитов
2026-03-25 07:26:48,CLOSE,BCH-USDT-SWAP,long,96.24,478.2,0.4150000000000034,478.24,Turtle 55,SYNC confirmed close after protective exit: market_already_crossed_stop
2026-03-25 07:29:17,OPEN,AXS-USDT-SWAP,short,21271.0,1.1105,0.0008149999999999991,1.11213,Turtle 20,Первичный вход
2026-03-25 07:29:49,CLOSE,AUCTION-USDT-SWAP,short,10566.6,4.73,0.0033500000000000084,4.7169,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 07:33:30,OPEN,AUCTION-USDT-SWAP,long,4941.7,4.724,0.0032500000000000194,4.7175,Turtle 20,Первичный вход
2026-03-25 07:34:22,ADD,AUCTION-USDT-SWAP,long,4941.7,4.725292753505879,0.0032500000000000194,4.7175,Turtle 20,Добор до 2 юнитов
2026-03-25 07:41:39,CLOSE,AXS-USDT-SWAP,short,21271.0,1.1128,0.0009050000000000002,1.11213,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 07:41:56,CLOSE,AUCTION-USDT-SWAP,long,9883.4,4.721,0.0037000000000000366,4.7175,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 07:44:57,OPEN,QTUM-USDT-SWAP,short,2592.0,0.911,0.0015500000000000015,0.9141,Turtle 55,Первичный вход
